agent_name,curriculum_name,evaluation,aar,ses,learning_stability,mean_reward,std_reward,total_reward,success_rate
q_learning,teacher-learning,3898,1.97215299741289,1.0,0.8306623862918074,9.3,0.45825756949558405,93.0,0.0
q_learning,teacher-learning,4430,1.9722502769951888,1.0,0.7483314773547882,9.4,0.8,94.0,0.0
q_learning,teacher-learning,4683,1.9735629335662062,1.0,0.7483314773547882,9.5,0.6708203932499369,95.0,0.0
q_learning,one-pass,304,1.8853474839556732,1.0,1.02469507659596,9.2,0.6,92.0,0.0
q_learning,one-pass,996,1.667721440147913,0.0,0.5,9.7,0.6403124237432849,97.0,0.0
q_learning,one-pass,1253,1.5991669841600527,1.0,0.5385164807134504,9.6,0.6633249580710799,96.0,0.0
q_learning,one-pass,1674,1.498275133753879,0.0,0.6,9.6,0.4898979485566356,96.0,0.0
q_learning,one-pass,1957,1.4373186815205146,0.0,0.66332495807108,9.4,0.8,94.0,0.0
q_learning,one-pass,2421,1.3474384738138343,1.0,0.5,9.1,0.5385164807134504,91.0,0.0
q_learning,one-pass,2841,1.2752541778061874,0.0,0.45825756949558394,9.5,0.806225774829855,95.0,0.0
q_learning,one-pass,2909,1.2642883971123788,1.0,0.7810249675906655,9.5,0.6708203932499369,95.0,0.0
q_learning,one-pass,2953,1.2572918949756133,1.0,0.66332495807108,9.7,0.7810249675906655,97.0,0.0
q_learning,one-pass,3050,1.2421399982443848,0.0,0.3,9.3,0.7810249675906655,93.0,0.0
q_learning,one-pass,3636,1.1578459756803705,0.0,0.7483314773547883,9.0,0.8944271909999159,90.0,0.0
q_learning,one-pass,3732,1.145113149206469,0.0,0.7810249675906655,9.3,0.7810249675906655,93.0,0.0
q_learning,one-pass,3897,1.1238749146258138,0.0,0.7000000000000001,9.2,0.7483314773547883,92.0,0.0
q_learning,one-pass,3961,1.115847227706523,0.6666666666666666,0.7745966692414834,9.3,0.6403124237432849,93.0,0.0
q_learning,one-pass,4039,1.1062181898650143,1.0,0.8306623862918076,9.4,0.66332495807108,94.0,0.0
q_learning,one-pass,4078,1.1014632624103755,0.0,0.7745966692414834,9.3,0.7810249675906655,93.0,0.0
q_learning,one-pass,4139,1.0941124972641716,0.0,0.8306623862918076,8.9,1.0440306508910548,89.0,0.0
q_learning,one-pass,4161,1.0914847161572054,0.0,0.6403124237432849,9.5,0.5,95.0,0.0
q_learning,one-pass,4447,1.058436437249361,0.0,0.6324555320336759,9.6,0.8,96.0,0.0
q_learning,one-pass,4673,1.0337055417700578,0.0,0.8,9.4,0.66332495807108,94.0,0.0
q_learning,root-p,344,1.3333315555555556,1.0,0.5385164807134504,9.3,0.9,93.0,0.0
q_learning,root-p,450,1.3333306666666667,1.0,0.7000000000000001,9.2,0.4,92.0,0.0
q_learning,root-p,688,1.3333324444444445,0.0,0.4898979485566356,9.2,0.8717797887081347,92.0,0.0
q_learning,root-p,1033,1.3333315555555556,0.0,0.6,9.4,0.4898979485566356,94.0,0.0
q_learning,root-p,1274,1.3333315555555556,0.0,0.6,9.2,0.6,92.0,0.0
q_learning,root-p,1307,1.3333315555555556,0.0,0.5385164807134504,9.1,0.5385164807134504,91.0,0.0
q_learning,root-p,1331,1.3333315555555556,0.0,0.4898979485566356,9.9,0.8306623862918076,99.0,0.0
q_learning,root-p,1485,1.3333324444444445,1.0,0.8717797887081348,9.5,0.9219544457292888,95.0,0.0
q_learning,root-p,1488,1.3333324444444445,0.0,0.7483314773547883,9.7,0.45825756949558405,97.0,0.0
q_learning,root-p,1582,1.3333324444444445,0.0,0.7483314773547883,9.4,0.66332495807108,94.0,0.0
q_learning,root-p,2240,1.3333324444444445,1.0,0.8306623862918076,9.5,0.5,95.0,0.0
q_learning,root-p,2349,1.3333315555555556,1.0,0.7483314773547883,9.3,0.6403124237432849,93.0,0.0
q_learning,root-p,2355,1.3333324444444445,0.0,0.7483314773547883,9.3,0.9,93.0,0.0
q_learning,root-p,2358,1.3333324444444445,0.0,0.4898979485566356,9.4,0.66332495807108,94.0,0.0
q_learning,root-p,2367,1.3333324444444445,0.5,0.7810249675906655,9.2,0.8717797887081348,92.0,0.0
q_learning,root-p,2935,1.3333306666666667,0.0,0.6324555320336759,9.2,0.9797958971132712,92.0,0.0
q_learning,root-p,3053,1.3333324444444445,1.0,0.6324555320336759,9.3,0.6403124237432849,93.0,0.0
q_learning,root-p,3285,1.3333315555555556,0.0,0.7000000000000001,9.5,0.5,95.0,0.0
q_learning,root-p,3656,1.3333315555555556,0.0,0.45825756949558394,9.3,0.7810249675906655,93.0,0.0
q_learning,root-p,4848,1.3333306666666667,0.0,0.6403124237432849,9.6,0.4898979485566356,96.0,0.0
q_learning,root-p,4969,1.3333315555555556,0.0,0.7000000000000001,9.3,0.7810249675906654,93.0,0.0
q_learning,root-p,4972,1.3333324444444445,1.0,1.0198039027185568,9.7,0.7810249675906655,97.0,0.0
q_learning,hard,145,2.0,1.0,0.7810249675906654,9.1,0.7,91.0,0.0
q_learning,hard,170,2.0,0.0,0.7810249675906654,9.7,0.7810249675906655,97.0,0.0
q_learning,hard,188,2.0,0.0,0.39999999999999997,9.0,0.8944271909999159,90.0,0.0
q_learning,hard,1074,2.0,0.0,0.6,9.4,0.8,94.0,0.0
q_learning,hard,1146,2.0,0.0,0.66332495807108,9.7,0.6403124237432849,97.0,0.0
q_learning,hard,1164,2.0,0.0,0.6,9.5,0.5,95.0,0.0
q_learning,hard,1416,1.4999984999999998,0.0,0.4898979485566356,9.4,0.66332495807108,94.0,0.0
q_learning,hard,1893,1.4999984999999998,0.0,0.6,9.5,0.9219544457292888,95.0,0.0
q_learning,hard,1966,1.4999984999999998,1.0,0.7745966692414834,9.7,0.8999999999999999,97.0,0.0
q_learning,hard,2131,1.4999984999999998,0.5,0.6,9.2,0.9797958971132712,92.0,0.0
q_learning,hard,2471,1.49999775,1.0,0.8944271909999159,9.6,0.8,96.0,0.0
q_learning,hard,2675,1.1999990400000002,0.0,0.8717797887081347,9.1,0.8306623862918076,91.0,0.0
q_learning,hard,2813,1.1999980800000003,0.0,0.6633249580710799,9.3,0.45825756949558394,93.0,0.0
q_learning,hard,3307,1.1999990400000002,1.0,0.4898979485566356,9.6,0.66332495807108,96.0,0.0
q_learning,hard,3453,1.1999990400000002,0.0,0.6403124237432849,9.6,0.6633249580710799,96.0,0.0
q_learning,hard,3870,0.9999990000000001,0.0,0.4,9.4,0.4898979485566356,94.0,0.0
q_learning,hard,4126,1.0,1.0,1.1135528725660042,9.1,0.7000000000000001,91.0,0.0
q_learning,hard,4561,0.9999990000000001,0.0,0.7810249675906655,9.1,0.8306623862918074,91.0,0.0
q_learning,hard,4721,0.999998,0.0,0.6403124237432849,9.0,0.7745966692414834,90.0,0.0
q_learning,linear,464,1.830159810842271,1.0,0.5385164807134504,9.5,0.5,95.0,0.0
q_learning,linear,611,1.7822127328943473,0.0,0.4898979485566356,9.3,0.6403124237432849,93.0,0.0
q_learning,linear,662,1.766159128366482,0.0,0.6324555320336759,9.3,0.7810249675906655,93.0,0.0
q_learning,linear,703,1.7534617927218463,0.0,0.45825756949558405,9.6,0.6633249580710799,96.0,0.0
q_learning,linear,891,1.6975036411633613,1.0,0.6403124237432849,9.1,0.8306623862918076,91.0,0.0
q_learning,linear,901,1.6946264766718986,0.0,0.5,9.5,0.5,95.0,0.0
q_learning,linear,921,1.6889028505451829,0.0,0.4898979485566356,9.4,0.66332495807108,94.0,0.0
q_learning,linear,1222,1.6071983632284983,0.0,0.4898979485566356,9.1,0.8306623862918076,91.0,0.0
q_learning,linear,1633,1.5076119632547802,0.0,0.5385164807134504,9.1,0.8306623862918076,91.0,0.0
q_learning,linear,2090,1.4104364040017425,1.0,1.02469507659596,9.7,0.6403124237432849,97.0,0.0
q_learning,linear,2118,1.4048873416381393,0.0,0.45825756949558405,9.3,0.6403124237432849,93.0,0.0
q_learning,linear,2155,1.397622355343226,0.0,0.4898979485566356,9.8,0.9797958971132712,98.0,0.0
q_learning,linear,2296,1.3706123097972451,0.0,0.6,9.5,0.6708203932499369,95.0,0.0
q_learning,linear,2454,1.3415606943407266,0.0,0.8306623862918076,9.5,0.806225774829855,95.0,0.0
q_learning,linear,2873,1.2701629241253032,0.0,0.45825756949558394,9.4,0.66332495807108,94.0,0.0
q_learning,linear,3070,1.2391564301826183,0.0,0.45825756949558394,9.3,0.6403124237432849,93.0,0.0
q_learning,linear,3334,1.1999020876026103,0.0,0.66332495807108,9.4,0.66332495807108,94.0,0.0
q_learning,linear,4115,1.0970917137605094,0.0,0.5385164807134504,9.5,0.5,95.0,0.0
q_learning,linear,4187,1.0884946119516707,1.0,0.7810249675906655,9.3,0.6403124237432849,93.0,0.0
q_learning,linear,4226,1.0838923519329557,0.0,0.7745966692414834,9.1,0.8306623862918076,91.0,0.0
q_learning,linear,4344,1.0702034893096735,0.0,0.6,9.3,0.6403124237432849,93.0,0.0
q_learning,linear,4614,1.040148783180551,0.0,0.6708203932499369,8.9,1.0440306508910548,89.0,0.0
q_learning,linear,4652,1.0360547036883545,0.0,0.7810249675906655,9.2,0.8717797887081348,92.0,0.0
q_learning,linear,4690,1.0319907450895192,1.0,0.6708203932499369,9.1,0.8306623862918076,91.0,0.0
q_learning,linear,4717,1.0291232161410055,0.0,0.7000000000000001,9.5,0.5,95.0,0.0
q_learning,logarithmic,810,1.1195425568710635,0,0.8,9.7,0.6403124237432849,97.0,0.0
q_learning,logarithmic,1013,1.1033444583727252,0,0.7483314773547883,9.4,0.66332495807108,94.0,0.0
q_learning,logarithmic,1861,1.0615563900998248,0,0.6403124237432849,9.3,0.9,93.0,0.0
q_learning,logarithmic,2022,1.0560973689319328,0,0.6324555320336759,9.6,0.4898979485566356,96.0,0.0
q_learning,logarithmic,3704,1.0179122348515128,0,0.8717797887081347,9.2,0.7483314773547883,92.0,0.0
q_learning,logarithmic,3739,1.017340642021437,0,0.8306623862918076,9.0,0.4472135954999579,90.0,0.0
q_learning,logarithmic,4007,1.0131520591717151,0,0.8306623862918074,9.3,0.7810249675906655,93.0,0.0
q_learning,logarithmic,4498,1.006235870933232,0,0.8717797887081347,9.2,0.7483314773547883,92.0,0.0
q_learning,logarithmic,4514,1.0060259032873058,0.0,0.4898979485566356,9.8,0.39999999999999997,98.0,0.0
q_learning,logarithmic,4864,1.0016094062653984,1.0,0.7999999999999999,9.4,0.8,94.0,0.0
q_learning,logarithmic,4979,1.000234345411207,0,0.7810249675906655,9.3,0.7810249675906655,93.0,0.0
q_learning,logarithmic,4987,1.0001410807271252,0,0.6403124237432849,9.3,0.6403124237432849,93.0,0.0
q_learning,logarithmic,4995,1.0000459848314889,0,0.4898979485566356,9.2,0.7483314773547883,92.0,0.0
q_learning,logistic,364,1.9728498381994477,0,0.5385164807134504,9.3,0.9,93.0,0.0
q_learning,logistic,389,1.9714974955334086,1.0,0.6324555320336759,9.5,0.806225774829855,95.0,0.0
q_learning,logistic,730,1.9451554527963506,0,0.7000000000000001,9.2,0.7483314773547883,92.0,0.0
q_learning,logistic,960,1.9158187717522766,0,0.4898979485566356,9.7,0.6403124237432849,97.0,0.0
q_learning,logistic,988,1.9113997179073379,0,0.6403124237432849,9.3,0.45825756949558394,93.0,0.0
q_learning,logistic,1292,1.848495092503774,0,0.6403124237432849,9.6,0.4898979485566356,96.0,0.0
q_learning,logistic,1677,1.7216871034933354,1.0,0.8,9.9,0.9433981132056604,99.0,0.0
q_learning,logistic,1916,1.616530468859772,0,0.45825756949558405,9.5,0.6708203932499369,95.0,0.0
q_learning,logistic,2124,1.514707489393056,0,0.4,9.5,0.806225774829855,95.0,0.0
q_learning,logistic,2216,1.4687524144728008,1.0,0.6,9.6,0.66332495807108,96.0,0.0
q_learning,logistic,2909,1.1807688432786085,0,0.7745966692414834,9.6,0.9165151389911681,96.0,0.0
q_learning,logistic,3124,1.1255218808308045,0,0.7483314773547883,9.1,0.8306623862918076,91.0,0.0
q_learning,logistic,3399,1.0764791422826263,0,0.7483314773547883,9.2,0.6,92.0,0.0
q_learning,logistic,3481,1.0656724736150411,1.0,0.7810249675906655,8.8,0.8717797887081348,88.0,0.0
q_learning,logistic,3802,1.035667190072439,0,0.7810249675906655,9.7,1.004987562112089,97.0,0.0
q_learning,logistic,4166,1.017547384949177,1.0,0.3,9.4,0.66332495807108,94.0,0.0
q_learning,logistic,4271,1.014269067681388,1.0,0.7999999999999999,9.8,0.4,98.0,0.0
q_learning,logistic,4394,1.0111937017426516,0,0.6403124237432849,9.2,0.6,92.0,0.0
q_learning,logistic,4745,1.005578021827727,0,0.45825756949558394,9.2,0.7483314773547883,92.0,0.0
q_learning,logistic,4911,1.0040091964855138,0,0.4898979485566356,9.1,0.5385164807134504,91.0,0.0
q_learning,mixture,136,1.8968127663885828,1.0,0.6324555320336759,9.4,0.8,94.0,0.0
q_learning,mixture,215,1.841619751126848,1.0,0.9165151389911681,9.5,0.806225774829855,95.0,0.0
q_learning,mixture,341,1.7599428368309813,0.0,0.66332495807108,9.5,0.9219544457292888,95.0,0.0
q_learning,mixture,375,1.7391290737240077,0.0,0.3,9.6,0.7999999999999999,96.0,0.0
q_learning,mixture,475,1.680670658851776,0.0,0.4898979485566356,9.9,0.5385164807134504,99.0,0.0
q_learning,mixture,695,1.5649438652432768,1.0,0.6403124237432849,9.3,0.6403124237432849,93.0,0.0
q_learning,mixture,1057,1.4056772720802446,0.0,0.5385164807134505,9.1,0.7000000000000001,91.0,0.0
q_learning,mixture,1198,1.3520795784838016,1.0,0.7000000000000001,9.3,0.6403124237432849,93.0,0.0
q_learning,mixture,2049,1.0991416785476686,1.0,0.6,9.5,0.806225774829855,95.0,0.0
q_learning,mixture,2118,1.0827197921178,0.0,0.5385164807134504,9.4,0.4898979485566356,94.0,0.0
q_learning,mixture,2662,1.9916369864506325,0.0,0.5385164807134504,9.3,0.6403124237432849,93.0,0.0
q_learning,mixture,2730,1.9832139761899845,1.0,0.5385164807134504,9.1,0.8306623862918076,91.0,0.0
q_learning,mixture,2879,1.9550672793534791,0.0,0.4472135954999579,9.4,0.66332495807108,94.0,0.0
q_learning,mixture,3111,1.8872701130827232,1.0,0.5385164807134504,9.2,1.0770329614269007,92.0,0.0
q_learning,mixture,4335,1.2997503174658331,0.0,0.6403124237432849,9.7,0.45825756949558405,97.0,0.0
q_learning,mixture,4341,1.2967744823649898,0.0,0.7810249675906655,9.2,0.6,92.0,0.0
q_learning,mixture,4540,1.200583004274036,1.0,0.7745966692414834,9.1,0.7000000000000001,91.0,0.0
q_learning,mixture,4693,1.13027369732715,0.0,0.7483314773547883,9.3,0.7810249675906655,93.0,0.0
q_learning,mixture,4735,1.111581928755223,0.0,0.7000000000000001,9.6,0.66332495807108,96.0,0.0
q_learning,mixture,4991,1.003605479970865,1.0,0.66332495807108,9.1,0.7000000000000001,91.0,0.0
q_learning,polynomial,65,1.9996620544092618,1.0,0.6,9.3,0.7810249675906655,93.0,0.0
q_learning,polynomial,79,1.9995008416149667,1.0,0.8944271909999159,9.3,0.6403124237432849,93.0,0.0
q_learning,polynomial,142,1.9983881703663893,0.6666666666666666,0.39999999999999997,9.2,0.7483314773547883,92.0,0.0
q_learning,polynomial,149,1.9982254851931038,0.0,0.3,9.2,0.6,92.0,0.0
q_learning,polynomial,377,1.988693934181064,1.0,0.6633249580710799,9.1,0.5385164807134504,91.0,0.0
q_learning,polynomial,762,1.954602508074957,0.0,0.39999999999999997,9.2,0.6,92.0,0.0
q_learning,polynomial,1111,1.9058995725507053,0.0,0.39999999999999997,9.1,0.7000000000000001,91.0,0.0
q_learning,polynomial,1310,1.871529928754478,0.0,0.45825756949558405,9.3,0.6403124237432849,93.0,0.0
q_learning,polynomial,1362,1.861847114633769,0.0,0.45825756949558405,9.2,0.7483314773547883,92.0,0.0
q_learning,polynomial,1569,1.8207125576189576,1.0,1.0198039027185568,8.9,0.7000000000000001,89.0,0.0
q_learning,polynomial,1841,1.7612268582715416,0.0,0.4898979485566356,9.0,0.6324555320336759,90.0,0.0
q_learning,polynomial,2106,1.6986429052808052,0.0,0.4898979485566356,9.6,0.66332495807108,96.0,0.0
q_learning,polynomial,2431,1.617610134280834,0.0,0.5,9.6,0.66332495807108,96.0,0.0
q_learning,polynomial,2656,1.5598499992368344,0.0,0.7000000000000001,9.1,0.7000000000000001,91.0,0.0
q_learning,polynomial,2975,1.4770760571705899,0.0,0.7000000000000001,9.6,0.6633249580710799,96.0,0.0
q_learning,polynomial,3481,1.3470767684117613,0.0,0.6403124237432849,9.3,0.6403124237432849,93.0,0.0
q_learning,polynomial,3620,1.3121826145652986,0.0,0.66332495807108,9.3,0.7810249675906655,93.0,0.0
q_learning,polynomial,4138,1.18699680630568,1.0,0.7000000000000001,9.3,0.6403124237432849,93.0,0.0
q_learning,polynomial,4249,1.1613303054744049,0.0,0.7483314773547883,9.3,0.6403124237432849,93.0,0.0
q_learning,polynomial,4645,1.0735136800532035,0.0,0.7810249675906655,9.4,0.66332495807108,94.0,0.0
q_learning,polynomial,4879,1.0244907333561415,0.0,0.7810249675906655,9.1,0.7,91.0,0.0
q_learning,anti-curriculum,538,1.056870039175118,1.0,0.7000000000000001,9.0,0.6324555320336759,90.0,0.0
q_learning,anti-curriculum,1235,1.1409324901349807,0.0,0.7483314773547883,9.3,0.6403124237432849,93.0,0.0
q_learning,anti-curriculum,1297,1.1490633260544763,0.0,0.7810249675906655,9.6,0.66332495807108,96.0,0.0
q_learning,anti-curriculum,1365,1.1581122629041818,0.0,0.6,9.3,0.7810249675906655,93.0,0.0
q_learning,anti-curriculum,1456,1.1704499429121857,0.0,0.6,9.3,0.6403124237432849,93.0,0.0
q_learning,anti-curriculum,1476,1.1731978096270121,0.0,0.6403124237432849,9.4,1.0198039027185568,94.0,0.0
q_learning,anti-curriculum,1590,1.1891056137012368,0.0,0.7745966692414834,9.5,0.9219544457292888,95.0,0.0
q_learning,anti-curriculum,2054,1.2585589862892843,0.0,0.4898979485566356,9.3,0.6403124237432849,93.0,0.0
q_learning,anti-curriculum,2300,1.298777082148994,1.0,0.9,9.1,0.7000000000000001,91.0,0.0
q_learning,anti-curriculum,2787,1.3864903062635956,0.0,0.6403124237432849,9.6,0.6633249580710799,96.0,0.0
q_learning,anti-curriculum,3473,1.5322591030010249,1.0,0.7810249675906654,9.5,0.6708203932499369,95.0,0.0
q_learning,anti-curriculum,3738,1.597123313754555,0.0,0.6403124237432849,9.3,0.6403124237432849,93.0,0.0
q_learning,anti-curriculum,4045,1.6794882565208642,1.0,0.6324555320336759,9.3,0.6403124237432849,93.0,0.0
q_learning,anti-curriculum,4162,1.7131582242138443,0.0,0.4898979485566356,9.4,0.66332495807108,94.0,0.0
q_learning,anti-curriculum,4216,1.7291580554148833,1.0,0.45825756949558405,9.4,0.4898979485566356,94.0,0.0
q_learning,anti-curriculum,4436,1.7975541085772218,1.0,0.6,9.6,0.4898979485566356,96.0,0.0
q_learning,anti-curriculum,4906,1.9634718979541557,0.0,0.5385164807134504,9.1,0.7000000000000001,91.0,0.0
